date,ticker,price
2026-07-03,TICK0046,266.75
2026-07-03,TICK0047,377.8
2026-07-03,TICK0048,404.79
2026-07-03,TICK0049,428.52
2026-07-03,TICK0050,351.47
2026-07-03,TICK0051,226.56
2026-07-03,TICK0052,264.91
2026-07-03,TICK0053,40.97
2026-07-03,TICK0054,328.38
2026-07-03,TICK0055,400.52
2026-07-03,TICK0056,426.6
2026-07-03,TICK0057,366.55
2026-07-03,TICK0058,237.4
2026-07-03,TICK0059,320.5
2026-07-03,TICK0060,319.28
2026-07-03,TICK0061,72.86
2026-07-03,TICK0062,43.65
2026-07-03,TICK0063,269.93
2026-07-03,TICK0064,447.35
2026-07-03,TICK0065,470.5
2026-07-03,TICK0066,40.15
2026-07-03,TICK0067,408.12
2026-07-03,TICK0068,373.0
2026-07-03,TICK0069,79.03
2026-07-03,TICK0070,138.94
2026-07-03,TICK0071,133.54
2026-07-03,TICK0072,317.04
2026-07-03,TICK0073,208.34
2026-07-03,TICK0074,100.87
2026-07-03,TICK0075,197.84
2026-07-03,TICK0076,514.35
2026-07-03,TICK0077,348.86
2026-07-03,TICK0078,142.29
2026-07-03,TICK0079,169.54
2026-07-03,TICK0080,52.24
2026-07-03,TICK0081,383.03
2026-07-03,TICK0082,268.46
2026-07-03,TICK0083,249.91
2026-07-03,TICK0084,81.42
2026-07-03,TICK0085,462.21
2026-07-03,TICK0086,112.42
2026-07-03,TICK0087,168.29
2026-07-03,TICK0088,504.81
2026-07-03,TICK0089,241.42
2026-07-03,TICK0090,293.86
2026-07-03,TICK0091,165.84
2026-07-03,TICK0092,435.82
2026-07-03,TICK0093,115.32
2026-07-03,TICK0094,25.97
2026-07-03,TICK0095,97.72
2026-07-03,TICK0096,47.44
2026-07-03,TICK0097,249.68
2026-07-03,TICK0098,180.82
2026-07-03,TICK0099,90.64
2026-07-03,TICK0100,455.49
2026-07-03,TICK0101,387.32
2026-07-03,TICK0102,298.41
2026-07-03,TICK0103,380.31
2026-07-03,TICK0104,280.25
2026-07-03,TICK0105,339.15
2026-07-03,TICK0106,212.76
2026-07-03,TICK0107,136.33
2026-07-03,TICK0108,452.0
2026-07-03,TICK0109,362.11
2026-07-03,TICK0110,39.85
2026-07-03,TICK0111,419.54
2026-07-03,TICK0112,205.52
2026-07-03,TICK0113,199.06
2026-07-03,TICK0114,210.48
2026-07-03,TICK0115,195.41
2026-07-03,TICK0116,217.31
2026-07-03,TICK0117,213.35
2026-07-03,TICK0118,156.98
2026-07-03,TICK0119,131.85
2026-07-03,TICK0120,450.4
2026-07-03,TICK0121,179.16
2026-07-03,TICK0122,9.9
2026-07-03,TICK0123,163.6
2026-07-03,TICK0124,139.23
2026-07-03,TICK0125,42.08
2026-07-03,TICK0126,459.51
2026-07-03,TICK0127,186.96
2026-07-03,TICK0128,239.35
2026-07-03,TICK0129,105.36
2026-07-03,TICK0130,367.59
2026-07-03,TICK0131,215.76
2026-07-03,TICK0132,18.16
2026-07-03,TICK0133,82.14
2026-07-03,TICK0134,527.81
2026-07-03,TICK0135,345.85
2026-07-03,TICK0136,388.36
2026-07-03,TICK0137,131.99
2026-07-03,TICK0138,343.74
2026-07-03,TICK0139,50.9
2026-07-03,TICK0140,351.8
2026-07-03,TICK0141,14.43
2026-07-03,TICK0142,479.86
2026-07-03,TICK0143,64.88
2026-07-03,TICK0144,311.42
2026-07-03,TICK0145,268.19
2026-07-03,TICK0146,411.37
2026-07-03,TICK0147,439.16
2026-07-03,TICK0148,392.16
2026-07-03,TICK0149,470.93
2026-07-03,TICK0150,294.64
2026-07-03,TICK0151,402.08
2026-07-03,TICK0152,272.55
2026-07-03,TICK0153,117.41
2026-07-03,TICK0154,18.06
2026-07-03,TICK0155,276.28
2026-07-03,TICK0156,239.6
2026-07-03,TICK0157,351.2
2026-07-03,TICK0158,45.74
2026-07-03,TICK0159,277.66
2026-07-03,TICK0160,66.69
2026-07-03,TICK0161,370.15
2026-07-03,TICK0162,353.61
2026-07-03,TICK0163,389.73
2026-07-03,TICK0164,289.71
2026-07-03,TICK0165,471.27
2026-07-03,TICK0166,486.13
2026-07-03,TICK0167,262.43
2026-07-03,TICK0168,367.62
2026-07-03,TICK0169,371.66
2026-07-03,TICK0170,303.04
2026-07-03,TICK0171,355.32
2026-07-03,TICK0172,398.28
2026-07-03,TICK0173,236.72
2026-07-03,TICK0174,51.06
2026-07-03,TICK0175,53.61
2026-07-03,TICK0176,294.61
2026-07-03,TICK0177,409.59
2026-07-03,TICK0178,54.25
2026-07-03,TICK0179,153.13
2026-07-03,TICK0180,361.62
2026-07-03,TICK0181,401.31
2026-07-03,TICK0182,328.49
2026-07-03,TICK0183,433.71
2026-07-03,TICK0184,417.44
2026-07-03,TICK0185,272.57
2026-07-03,TICK0186,225.26
2026-07-03,TICK0187,240.91
2026-07-03,TICK0188,472.65
2026-07-03,TICK0189,90.03
2026-07-03,TICK0190,38.77
2026-07-03,TICK0191,139.35
2026-07-03,TICK0192,319.56
2026-07-03,TICK0193,316.33
2026-07-03,TICK0194,516.09
2026-07-03,TICK0195,11.31
2026-07-03,TICK0196,352.33
2026-07-03,TICK0197,197.0
2026-07-03,TICK0198,187.64
2026-07-03,TICK0199,152.95
2026-07-03,TICK0200,453.36
2026-07-06,TICK0001,183.01
2026-07-06,TICK0002,437.37
2026-07-06,TICK0003,402.55
2026-07-06,TICK0004,59.83
2026-07-06,TICK0005,327.0
2026-07-06,TICK0006,52.47
2026-07-06,TICK0007,478.73
2026-07-06,TICK0008,391.53
2026-07-06,TICK0009,219.55
2026-07-06,TICK0010,303.47
2026-07-06,TICK0011,450.72
2026-07-06,TICK0012,403.72
2026-07-06,TICK0013,236.05
2026-07-06,TICK0014,429.45
2026-07-06,TICK0015,446.78
2026-07-06,TICK0016,332.7
2026-07-06,TICK0017,54.67
2026-07-06,TICK0018,258.62
2026-07-06,TICK0019,492.09
2026-07-06,TICK0020,179.39
2026-07-06,TICK0021,254.23
2026-07-06,TICK0022,227.64
2026-07-06,TICK0023,427.19
2026-07-06,TICK0024,193.5
2026-07-06,TICK0025,336.44
2026-07-06,TICK0026,410.29
2026-07-06,TICK0027,468.22
2026-07-06,TICK0028,61.82
2026-07-06,TICK0029,126.66
2026-07-06,TICK0030,476.2
2026-07-06,TICK0031,149.09
2026-07-06,TICK0032,27.26
2026-07-06,TICK0033,407.97
2026-07-06,TICK0034,424.89
2026-07-06,TICK0035,248.43
2026-07-06,TICK0036,430.69
2026-07-06,TICK0037,114.75
2026-07-06,TICK0038,378.81
2026-07-06,TICK0039,464.89
2026-07-06,TICK0040,293.02
2026-07-06,TICK0041,473.17
2026-07-06,TICK0042,476.63
2026-07-06,TICK0043,471.63
2026-07-06,TICK0044,266.71
2026-07-06,TICK0045,18.53
2026-07-06,TICK0046,264.17
2026-07-06,TICK0047,378.72
2026-07-06,TICK0048,394.18
2026-07-06,TICK0049,437.97
2026-07-06,TICK0050,354.86
2026-07-06,TICK0051,222.87
2026-07-06,TICK0052,269.59
2026-07-06,TICK0053,40.51
2026-07-06,TICK0054,326.45
2026-07-06,TICK0055,406.57
2026-07-06,TICK0056,429.81
2026-07-06,TICK0057,364.99
2026-07-06,TICK0058,240.09
2026-07-06,TICK0059,319.69
2026-07-06,TICK0060,316.23
2026-07-06,TICK0061,71.68
2026-07-06,TICK0062,43.93
2026-07-06,TICK0063,266.48
2026-07-06,TICK0064,447.1
2026-07-06,TICK0065,465.32
2026-07-06,TICK0066,39.7
2026-07-06,TICK0067,402.4
2026-07-06,TICK0068,370.55
2026-07-06,TICK0069,77.38
2026-07-06,TICK0070,142.07
2026-07-06,TICK0071,134.74
2026-07-06,TICK0072,319.35
2026-07-06,TICK0073,204.49
2026-07-06,TICK0074,102.7
2026-07-06,TICK0075,198.19
2026-07-06,TICK0076,521.01
2026-07-06,TICK0077,341.0
2026-07-06,TICK0078,140.34
2026-07-06,TICK0079,168.93
2026-07-06,TICK0080,53.41
2026-07-06,TICK0081,372.92
2026-07-06,TICK0082,259.58
2026-07-06,TICK0083,247.73
2026-07-06,TICK0084,80.07
2026-07-06,TICK0085,452.11
2026-07-06,TICK0086,113.11
2026-07-06,TICK0087,170.24
2026-07-06,TICK0088,514.97
2026-07-06,TICK0089,244.61
2026-07-06,TICK0090,290.38
2026-07-06,TICK0091,164.92
2026-07-06,TICK0092,435.5
2026-07-06,TICK0093,117.41
2026-07-06,TICK0094,25.78
2026-07-06,TICK0095,97.91
2026-07-06,TICK0096,45.32
2026-07-06,TICK0097,252.41
2026-07-06,TICK0098,184.45
2026-07-06,TICK0099,91.32
2026-07-06,TICK0100,466.73
2026-07-06,TICK0101,380.7
2026-07-06,TICK0102,297.27
2026-07-06,TICK0103,373.9
2026-07-06,TICK0104,282.15
2026-07-06,TICK0105,341.93
2026-07-06,TICK0106,213.28
2026-07-06,TICK0107,135.14
2026-07-06,TICK0108,445.43
2026-07-06,TICK0109,359.04
2026-07-06,TICK0110,39.28
2026-07-06,TICK0111,416.52
2026-07-06,TICK0112,208.3
2026-07-06,TICK0113,199.31
2026-07-06,TICK0114,209.4
2026-07-06,TICK0115,193.92
2026-07-06,TICK0116,214.88
2026-07-06,TICK0117,216.59
2026-07-06,TICK0118,157.12
2026-07-06,TICK0119,134.3
2026-07-06,TICK0120,449.46
2026-07-06,TICK0121,177.68
2026-07-06,TICK0122,9.68
2026-07-06,TICK0123,165.88
2026-07-06,TICK0124,140.96
2026-07-06,TICK0125,41.87
2026-07-06,TICK0126,460.69
2026-07-06,TICK0127,190.07
2026-07-06,TICK0128,242.13
2026-07-06,TICK0129,105.69
2026-07-06,TICK0130,365.9
2026-07-06,TICK0131,214.74
2026-07-06,TICK0132,18.28
2026-07-06,TICK0133,82.24
2026-07-06,TICK0134,521.76
2026-07-06,TICK0135,347.83
2026-07-06,TICK0136,386.44
2026-07-06,TICK0137,132.17
2026-07-06,TICK0138,342.01
2026-07-06,TICK0139,51.12
2026-07-06,TICK0140,347.69
2026-07-06,TICK0141,14.67
2026-07-06,TICK0142,488.56
2026-07-06,TICK0143,65.81
2026-07-06,TICK0144,306.19
2026-07-06,TICK0145,265.85
2026-07-06,TICK0146,401.61
2026-07-06,TICK0147,437.43
2026-07-06,TICK0148,391.9
2026-07-06,TICK0149,479.25
2026-07-06,TICK0150,300.5
2026-07-06,TICK0151,413.91
2026-07-06,TICK0152,271.95
2026-07-06,TICK0153,117.65
2026-07-06,TICK0154,17.93
2026-07-06,TICK0155,273.89
2026-07-06,TICK0156,237.31
2026-07-06,TICK0157,355.83
2026-07-06,TICK0158,47.5
2026-07-06,TICK0159,275.99
2026-07-06,TICK0160,67.63
2026-07-06,TICK0161,372.84
2026-07-06,TICK0162,355.32
2026-07-06,TICK0163,375.75
2026-07-06,TICK0164,284.4
2026-07-06,TICK0165,476.6
2026-07-06,TICK0166,503.18
2026-07-06,TICK0167,255.01
2026-07-06,TICK0168,366.52
2026-07-06,TICK0169,360.61
2026-07-06,TICK0170,304.91
2026-07-06,TICK0171,363.15
2026-07-06,TICK0172,402.53
2026-07-06,TICK0173,235.53
2026-07-06,TICK0174,51.4
2026-07-06,TICK0175,52.96
2026-07-06,TICK0176,297.91
2026-07-06,TICK0177,414.55
2026-07-06,TICK0178,54.47
2026-07-06,TICK0179,152.22
2026-07-06,TICK0180,361.76
2026-07-06,TICK0181,382.61
2026-07-06,TICK0182,327.3
2026-07-06,TICK0183,434.92
2026-07-06,TICK0184,418.04
2026-07-06,TICK0185,268.05
2026-07-06,TICK0186,221.81
2026-07-06,TICK0187,241.97
2026-07-06,TICK0188,470.22
2026-07-06,TICK0189,90.49
2026-07-06,TICK0190,38.08
2026-07-06,TICK0191,141.95
2026-07-06,TICK0192,317.76
2026-07-06,TICK0193,317.72
2026-07-06,TICK0194,532.49
2026-07-06,TICK0195,11.11
2026-07-06,TICK0196,344.43
2026-07-06,TICK0197,205.27
2026-07-06,TICK0198,187.56
2026-07-06,TICK0199,150.15
2026-07-06,TICK0200,456.5
2026-07-07,TICK0001,185.29
2026-07-07,TICK0002,427.75
2026-07-07,TICK0003,400.22
2026-07-07,TICK0004,59.7
2026-07-07,TICK0005,329.69
2026-07-07,TICK0006,53.24
2026-07-07,TICK0007,483.35
2026-07-07,TICK0008,388.84
2026-07-07,TICK0009,217.19
2026-07-07,TICK0010,302.58
2026-07-07,TICK0011,448.98
2026-07-07,TICK0012,403.68
2026-07-07,TICK0013,229.33
2026-07-07,TICK0014,419.65
2026-07-07,TICK0015,446.83
2026-07-07,TICK0016,325.2
2026-07-07,TICK0017,54.7
2026-07-07,TICK0018,261.15
2026-07-07,TICK0019,475.89
2026-07-07,TICK0020,179.62
2026-07-07,TICK0021,249.17
2026-07-07,TICK0022,236.48
2026-07-07,TICK0023,422.77
2026-07-07,TICK0024,193.42
2026-07-07,TICK0025,334.75
2026-07-07,TICK0026,405.9
2026-07-07,TICK0027,471.21
2026-07-07,TICK0028,61.79
2026-07-07,TICK0029,123.36
2026-07-07,TICK0030,478.93
2026-07-07,TICK0031,150.76
2026-07-07,TICK0032,27.35
2026-07-07,TICK0033,406.4
2026-07-07,TICK0034,424.82
2026-07-07,TICK0035,249.69
2026-07-07,TICK0036,437.44
2026-07-07,TICK0037,114.0
2026-07-07,TICK0038,373.25
2026-07-07,TICK0039,451.65
2026-07-07,TICK0040,291.79
2026-07-07,TICK0041,465.45
2026-07-07,TICK0042,468.91
2026-07-07,TICK0043,463.32
2026-07-07,TICK0044,264.31
2026-07-07,TICK0045,18.86
2026-07-07,TICK0046,260.08
2026-07-07,TICK0047,376.04
2026-07-07,TICK0048,398.71
2026-07-07,TICK0049,449.1
2026-07-07,TICK0050,349.48
2026-07-07,TICK0051,224.24
2026-07-07,TICK0052,266.68
2026-07-07,TICK0053,39.63
2026-07-07,TICK0054,321.84
2026-07-07,TICK0055,409.98
2026-07-07,TICK0056,433.99
2026-07-07,TICK0057,356.27
2026-07-07,TICK0058,240.41
2026-07-07,TICK0059,316.02
2026-07-07,TICK0060,317.09
2026-07-07,TICK0061,71.4
2026-07-07,TICK0062,43.63
2026-07-07,TICK0063,266.78
2026-07-07,TICK0064,435.3
2026-07-07,TICK0065,473.41
2026-07-07,TICK0066,39.25
2026-07-07,TICK0067,398.7
2026-07-07,TICK0068,370.63
2026-07-07,TICK0069,75.37
2026-07-07,TICK0070,138.69
2026-07-07,TICK0071,134.77
2026-07-07,TICK0072,326.52
2026-07-07,TICK0073,202.36
2026-07-07,TICK0074,99.98
2026-07-07,TICK0075,193.51
2026-07-07,TICK0076,518.81
2026-07-07,TICK0077,347.3
2026-07-07,TICK0078,137.22
2026-07-07,TICK0079,168.13
2026-07-07,TICK0080,52.96
2026-07-07,TICK0081,369.13
2026-07-07,TICK0082,258.73
2026-07-07,TICK0083,245.04
2026-07-07,TICK0084,81.85
2026-07-07,TICK0085,450.93
2026-07-07,TICK0086,116.2
2026-07-07,TICK0087,167.85
2026-07-07,TICK0088,518.06
2026-07-07,TICK0089,246.15
2026-07-07,TICK0090,294.33
2026-07-07,TICK0091,160.21
2026-07-07,TICK0092,441.81
2026-07-07,TICK0093,117.64
2026-07-07,TICK0094,25.59
2026-07-07,TICK0095,96.99
2026-07-07,TICK0096,45.21
2026-07-07,TICK0097,255.69
2026-07-07,TICK0098,180.93
2026-07-07,TICK0099,91.04
2026-07-07,TICK0100,461.69
2026-07-07,TICK0101,376.69
2026-07-07,TICK0102,301.11
2026-07-07,TICK0103,376.91
2026-07-07,TICK0104,282.99
2026-07-07,TICK0105,340.38
2026-07-07,TICK0106,210.5
2026-07-07,TICK0107,134.59
2026-07-07,TICK0108,453.02
2026-07-07,TICK0109,346.96
2026-07-07,TICK0110,39.59
2026-07-07,TICK0111,433.06
2026-07-07,TICK0112,210.14
2026-07-07,TICK0113,205.64
2026-07-07,TICK0114,213.15
2026-07-07,TICK0115,197.29
2026-07-07,TICK0116,207.87
2026-07-07,TICK0117,222.82
2026-07-07,TICK0118,161.62
2026-07-07,TICK0119,138.8
2026-07-07,TICK0120,453.15
2026-07-07,TICK0121,173.58
2026-07-07,TICK0122,9.6
2026-07-07,TICK0123,164.12
2026-07-07,TICK0124,138.88
2026-07-07,TICK0125,41.39
2026-07-07,TICK0126,453.2
2026-07-07,TICK0127,189.75
2026-07-07,TICK0128,242.39
2026-07-07,TICK0129,105.12
2026-07-07,TICK0130,374.99
2026-07-07,TICK0131,215.69
2026-07-07,TICK0132,18.55
2026-07-07,TICK0133,82.36
2026-07-07,TICK0134,534.07
2026-07-07,TICK0135,347.22
2026-07-07,TICK0136,388.13
2026-07-07,TICK0137,131.04
2026-07-07,TICK0138,349.54
2026-07-07,TICK0139,51.85
2026-07-07,TICK0140,345.55
2026-07-07,TICK0141,14.91
2026-07-07,TICK0142,484.29
2026-07-07,TICK0143,64.45
2026-07-07,TICK0144,307.86
2026-07-07,TICK0145,263.76
2026-07-07,TICK0146,404.22
2026-07-07,TICK0147,446.43
2026-07-07,TICK0148,394.39
2026-07-07,TICK0149,477.52
2026-07-07,TICK0150,295.63
2026-07-07,TICK0151,405.01
2026-07-07,TICK0152,269.39
2026-07-07,TICK0153,115.04
2026-07-07,TICK0154,18.36
2026-07-07,TICK0155,276.66
2026-07-07,TICK0156,229.92
2026-07-07,TICK0157,350.89
2026-07-07,TICK0158,47.89
2026-07-07,TICK0159,277.89
2026-07-07,TICK0160,67.14
2026-07-07,TICK0161,370.86
2026-07-07,TICK0162,351.89
2026-07-07,TICK0163,377.58
2026-07-07,TICK0164,280.06
2026-07-07,TICK0165,477.62
2026-07-07,TICK0166,503.15
2026-07-07,TICK0167,257.92
2026-07-07,TICK0168,370.7
2026-07-07,TICK0169,363.17
2026-07-07,TICK0170,306.62
2026-07-07,TICK0171,361.59
2026-07-07,TICK0172,400.14
2026-07-07,TICK0173,239.02
2026-07-07,TICK0174,50.1
2026-07-07,TICK0175,53.83
2026-07-07,TICK0176,289.51
2026-07-07,TICK0177,417.23
2026-07-07,TICK0178,54.21
2026-07-07,TICK0179,153.42
2026-07-07,TICK0180,360.86
2026-07-07,TICK0181,383.89
2026-07-07,TICK0182,323.66
2026-07-07,TICK0183,448.02
2026-07-07,TICK0184,417.31
2026-07-07,TICK0185,265.78
2026-07-07,TICK0186,224.7
2026-07-07,TICK0187,242.44
2026-07-07,TICK0188,470.52
2026-07-07,TICK0189,90.91
2026-07-07,TICK0190,37.24
2026-07-07,TICK0191,143.02
2026-07-07,TICK0192,316.99
2026-07-07,TICK0193,313.78
2026-07-07,TICK0194,532.88
2026-07-07,TICK0195,11.16
2026-07-07,TICK0196,334.35
2026-07-07,TICK0197,210.05
2026-07-07,TICK0198,189.7
2026-07-07,TICK0199,149.72
2026-07-07,TICK0200,455.51
2026-07-08,TICK0001,181.09
2026-07-08,TICK0002,423.22
2026-07-08,TICK0003,399.94
2026-07-08,TICK0004,60.07
2026-07-08,TICK0005,325.23
2026-07-08,TICK0006,53.58
2026-07-08,TICK0007,496.22
2026-07-08,TICK0008,395.27
2026-07-08,TICK0009,213.06
2026-07-08,TICK0010,300.41
2026-07-08,TICK0011,444.94
2026-07-08,TICK0012,397.69
2026-07-08,TICK0013,230.62
2026-07-08,TICK0014,427.78
2026-07-08,TICK0015,449.62
2026-07-08,TICK0016,331.94
2026-07-08,TICK0017,54.82
2026-07-08,TICK0018,254.7
2026-07-08,TICK0019,478.56
2026-07-08,TICK0020,178.37
2026-07-08,TICK0021,256.27
2026-07-08,TICK0022,236.73
2026-07-08,TICK0023,418.23
2026-07-08,TICK0024,196.66
2026-07-08,TICK0025,335.81
2026-07-08,TICK0026,404.47
2026-07-08,TICK0027,457.66
2026-07-08,TICK0028,62.43
2026-07-08,TICK0029,121.06
2026-07-08,TICK0030,476.2
2026-07-08,TICK0031,153.23
2026-07-08,TICK0032,27.64
2026-07-08,TICK0033,405.96
2026-07-08,TICK0034,438.56
2026-07-08,TICK0035,248.65
2026-07-08,TICK0036,439.09
2026-07-08,TICK0037,114.14
2026-07-08,TICK0038,361.27
2026-07-08,TICK0039,454.43
2026-07-08,TICK0040,297.31
2026-07-08,TICK0041,460.58
2026-07-08,TICK0042,466.78
2026-07-08,TICK0043,460.96
2026-07-08,TICK0044,263.16
2026-07-08,TICK0045,18.62
2026-07-08,TICK0046,262.22
2026-07-08,TICK0047,374.25
2026-07-08,TICK0048,401.07
2026-07-08,TICK0049,444.14
2026-07-08,TICK0050,359.27
2026-07-08,TICK0051,222.35
2026-07-08,TICK0052,263.49
2026-07-08,TICK0053,39.7
2026-07-08,TICK0054,323.95
2026-07-08,TICK0055,404.89
2026-07-08,TICK0056,441.3
2026-07-08,TICK0057,360.51
2026-07-08,TICK0058,234.68
2026-07-08,TICK0059,315.16
2026-07-08,TICK0060,319.26
2026-07-08,TICK0061,72.95
2026-07-08,TICK0062,43.63
2026-07-08,TICK0063,268.81
2026-07-08,TICK0064,443.62
2026-07-08,TICK0065,469.73
2026-07-08,TICK0066,38.7
2026-07-08,TICK0067,398.87
2026-07-08,TICK0068,374.05
2026-07-08,TICK0069,75.52
2026-07-08,TICK0070,136.99
2026-07-08,TICK0071,131.51
2026-07-08,TICK0072,328.33
2026-07-08,TICK0073,200.58
2026-07-08,TICK0074,100.48
2026-07-08,TICK0075,195.85
2026-07-08,TICK0076,518.36
2026-07-08,TICK0077,342.84
2026-07-08,TICK0078,135.91
2026-07-08,TICK0079,164.07
2026-07-08,TICK0080,53.16
2026-07-08,TICK0081,369.23
2026-07-08,TICK0082,255.48
2026-07-08,TICK0083,242.53
2026-07-08,TICK0084,83.09
2026-07-08,TICK0085,446.84
2026-07-08,TICK0086,115.85
2026-07-08,TICK0087,171.49
2026-07-08,TICK0088,526.64
2026-07-08,TICK0089,242.42
2026-07-08,TICK0090,291.6
2026-07-08,TICK0091,159.88
2026-07-08,TICK0092,439.47
2026-07-08,TICK0093,116.17
2026-07-08,TICK0094,26.12
2026-07-08,TICK0095,96.77
2026-07-08,TICK0096,44.11
2026-07-08,TICK0097,260.54
2026-07-08,TICK0098,177.17
2026-07-08,TICK0099,90.2
2026-07-08,TICK0100,474.38
2026-07-08,TICK0101,370.96
2026-07-08,TICK0102,291.56
2026-07-08,TICK0103,375.14
2026-07-08,TICK0104,284.85
2026-07-08,TICK0105,340.33
2026-07-08,TICK0106,208.3
2026-07-08,TICK0107,133.37
2026-07-08,TICK0108,468.87
2026-07-08,TICK0109,340.9
2026-07-08,TICK0110,39.16
2026-07-08,TICK0111,436.6
2026-07-08,TICK0112,206.16
2026-07-08,TICK0113,207.52
2026-07-08,TICK0114,211.19
2026-07-08,TICK0115,192.2
2026-07-08,TICK0116,211.63
2026-07-08,TICK0117,225.39
2026-07-08,TICK0118,159.36
2026-07-08,TICK0119,138.85
2026-07-08,TICK0120,458.95
2026-07-08,TICK0121,178.16
2026-07-08,TICK0122,9.65
2026-07-08,TICK0123,163.38
2026-07-08,TICK0124,139.79
2026-07-08,TICK0125,40.76
2026-07-08,TICK0126,443.25
2026-07-08,TICK0127,188.17
2026-07-08,TICK0128,243.85
2026-07-08,TICK0129,104.03
2026-07-08,TICK0130,377.1
2026-07-08,TICK0131,219.02
2026-07-08,TICK0132,18.49
2026-07-08,TICK0133,81.31
2026-07-08,TICK0134,521.91
2026-07-08,TICK0135,353.04
2026-07-08,TICK0136,385.24
2026-07-08,TICK0137,130.56
2026-07-08,TICK0138,349.2
2026-07-08,TICK0139,51.16
2026-07-08,TICK0140,338.54
2026-07-08,TICK0141,15.27
2026-07-08,TICK0142,499.62
2026-07-08,TICK0143,65.64
2026-07-08,TICK0144,304.02
2026-07-08,TICK0145,267.74
2026-07-08,TICK0146,400.8
2026-07-08,TICK0147,444.15
2026-07-08,TICK0148,393.11
2026-07-08,TICK0149,472.87
2026-07-08,TICK0150,294.57
2026-07-08,TICK0151,404.74
2026-07-08,TICK0152,276.18
2026-07-08,TICK0153,116.71
2026-07-08,TICK0154,18.37
2026-07-08,TICK0155,271.47
2026-07-08,TICK0156,229.38
2026-07-08,TICK0157,357.05
2026-07-08,TICK0158,48.01
2026-07-08,TICK0159,274.61
2026-07-08,TICK0160,65.99
2026-07-08,TICK0161,369.4
2026-07-08,TICK0162,350.72
2026-07-08,TICK0163,387.76
2026-07-08,TICK0164,278.27
2026-07-08,TICK0165,463.49
2026-07-08,TICK0166,507.07
2026-07-08,TICK0167,263.97
2026-07-08,TICK0168,372.59
2026-07-08,TICK0169,364.48
2026-07-08,TICK0170,309.0
2026-07-08,TICK0171,364.43
2026-07-08,TICK0172,404.92
2026-07-08,TICK0173,236.39
2026-07-08,TICK0174,49.68
2026-07-08,TICK0175,53.26
2026-07-08,TICK0176,290.92
2026-07-08,TICK0177,419.57
2026-07-08,TICK0178,54.32
2026-07-08,TICK0179,154.88
2026-07-08,TICK0180,360.34
2026-07-08,TICK0181,382.44
2026-07-08,TICK0182,325.59
2026-07-08,TICK0183,445.05
2026-07-08,TICK0184,424.45
2026-07-08,TICK0185,262.89
2026-07-08,TICK0186,226.09
2026-07-08,TICK0187,242.28
2026-07-08,TICK0188,475.54
2026-07-08,TICK0189,91.84
2026-07-08,TICK0190,36.06
2026-07-08,TICK0191,146.84
2026-07-08,TICK0192,303.26
2026-07-08,TICK0193,320.06
2026-07-08,TICK0194,521.99
2026-07-08,TICK0195,10.95
2026-07-08,TICK0196,331.47
2026-07-08,TICK0197,211.6
2026-07-08,TICK0198,190.0
2026-07-08,TICK0199,148.02
2026-07-08,TICK0200,449.33
2026-07-09,TICK0001,179.96
2026-07-09,TICK0002,420.38
2026-07-09,TICK0003,391.51
2026-07-09,TICK0004,61.78
2026-07-09,TICK0005,328.33
2026-07-09,TICK0006,54.25
2026-07-09,TICK0007,498.04
2026-07-09,TICK0008,395.73
2026-07-09,TICK0009,212.35
2026-07-09,TICK0010,297.81
2026-07-09,TICK0011,457.79
2026-07-09,TICK0012,397.66
2026-07-09,TICK0013,232.64
2026-07-09,TICK0014,430.0
2026-07-09,TICK0015,457.28
2026-07-09,TICK0016,340.19
2026-07-09,TICK0017,54.53
2026-07-09,TICK0018,254.49
2026-07-09,TICK0019,476.72
2026-07-09,TICK0020,179.68
2026-07-09,TICK0021,257.03
2026-07-09,TICK0022,236.83
2026-07-09,TICK0023,418.94
2026-07-09,TICK0024,197.04
2026-07-09,TICK0025,328.65
2026-07-09,TICK0026,404.1
2026-07-09,TICK0027,453.29
2026-07-09,TICK0028,61.39
2026-07-09,TICK0029,122.69
2026-07-09,TICK0030,476.5
2026-07-09,TICK0031,149.35
2026-07-09,TICK0032,27.61
2026-07-09,TICK0033,404.95
2026-07-09,TICK0034,450.01
2026-07-09,TICK0035,242.54
2026-07-09,TICK0036,437.47
2026-07-09,TICK0037,114.5
2026-07-09,TICK0038,357.88
2026-07-09,TICK0039,464.85
2026-07-09,TICK0040,294.36
2026-07-09,TICK0041,456.62
2026-07-09,TICK0042,475.37
2026-07-09,TICK0043,453.89
2026-07-09,TICK0044,261.68
2026-07-09,TICK0045,17.98
2026-07-09,TICK0046,266.94
2026-07-09,TICK0047,375.51
2026-07-09,TICK0048,408.91
2026-07-09,TICK0049,452.0
2026-07-09,TICK0050,365.92
2026-07-09,TICK0051,223.58
2026-07-09,TICK0052,264.33
2026-07-09,TICK0053,39.49
2026-07-09,TICK0054,334.04
2026-07-09,TICK0055,401.54
2026-07-09,TICK0056,444.1
2026-07-09,TICK0057,366.26
2026-07-09,TICK0058,233.86
2026-07-09,TICK0059,311.04
2026-07-09,TICK0060,314.1
2026-07-09,TICK0061,73.55
2026-07-09,TICK0062,43.99
2026-07-09,TICK0063,272.74
2026-07-09,TICK0064,437.68
2026-07-09,TICK0065,463.52
2026-07-09,TICK0066,39.19
2026-07-09,TICK0067,404.66
2026-07-09,TICK0068,366.02
